"2025-08-21 at 16:17"
System_Date_(Y-M-D)	System_Time_(h:m:s)	CO₂_(µmol_mol⁻¹)	H₂O_(mmol_mol⁻¹)	H₂O_(°C)	Cell_Temperature_(°C)	Cell_Pressure_(kPa)	CO₂_Absorption	H₂O_Absorption	Input_Voltage_(V)	Flow_Rate_(L_min⁻¹)	
2025-08-21	16:33:38	2.36663	1.42515	-1.86652e1	5.14703e1	9.90507e1	6.8038702e-4	1.2867927e-2	1.2170428e1	1.4710675e-1	
2025-08-21	16:33:38	2.23577	1.42954	-1.86296e1	5.14736e1	9.90467e1	6.4283609e-4	1.2903213e-2	1.2157839e1	1.4705266e-1	
2025-08-21	16:33:39	2.03557	1.42538	-1.86635e1	5.14736e1	9.90497e1	5.8543682e-4	1.2869536e-2	1.2158678e1	1.4716452e-1	
2025-08-21	16:33:39	2.07050	1.42398	-1.86750e1	5.14769e1	9.90497e1	5.9545040e-4	1.2857973e-2	1.2157839e1	1.4710750e-1	
2025-08-21	16:33:40	2.07050	1.42398	-1.86750e1	5.14769e1	9.90497e1	5.9545040e-4	1.2857973e-2	1.2157839e1	1.4710750e-1	
2025-08-21	16:33:40	2.25108	1.42676	-1.86522e1	5.14769e1	9.90495e1	6.4724683e-4	1.2880682e-2	1.2162874e1	1.4727869e-1	
2025-08-21	16:33:41	2.34279	1.42808	-1.86415e1	5.14703e1	9.90477e1	6.7353248e-4	1.2891530e-2	1.2176302e1	1.4705194e-1	
2025-08-21	16:33:41	2.43778	1.42739	-1.86470e1	5.14703e1	9.90490e1	7.0077180e-4	1.2886047e-2	1.2163714e1	1.4722208e-1	
2025-08-21	16:33:42	2.56466	1.42846	-1.86380e1	5.14703e1	9.90505e1	7.3713064e-4	1.2894988e-2	1.2177981e1	1.4710694e-1	
2025-08-21	16:33:42	2.23682	1.42922	-1.86321e1	5.14736e1	9.90477e1	6.4313411e-4	1.2900710e-2	1.2165392e1	1.4710898e-1	
2025-08-21	16:33:43	2.23682	1.42922	-1.86321e1	5.14736e1	9.90477e1	6.4313411e-4	1.2900710e-2	1.2165392e1	1.4710898e-1	
2025-08-21	16:33:43	2.24991	1.43098	-1.86175e1	5.14769e1	9.90497e1	6.4688920e-4	1.2915194e-2	1.2167910e1	1.4176309e-1	
2025-08-21	16:33:44	2.37607	1.42790	-1.86437e1	5.14736e1	9.90412e1	6.8300962e-4	1.2889087e-2	1.2158678e1	1.5462238e-1	
2025-08-21	16:33:44	2.47283	1.42877	-1.86358e1	5.14703e1	9.90482e1	7.1078538e-4	1.2897193e-2	1.2169588e1	1.4722263e-1	
2025-08-21	16:33:45	2.42864	1.43199	-1.86091e1	5.14736e1	9.90502e1	6.9814920e-4	1.2923657e-2	1.2152802e1	1.4722115e-1	
2025-08-21	16:33:45	2.36647	1.43159	-1.86124e1	5.14736e1	9.90500e1	6.8032741e-4	1.2920379e-2	1.2165392e1	1.4761973e-1	
2025-08-21	16:33:46	2.36647	1.43159	-1.86124e1	5.14736e1	9.90500e1	6.8032741e-4	1.2920379e-2	1.2165392e1	1.4761973e-1	
2025-08-21	16:33:46	2.36313	1.42590	-1.86581e1	5.14736e1	9.90587e1	6.7943334e-4	1.2874960e-2	1.2165392e1	1.4761322e-1	
2025-08-21	16:33:47	2.24235	1.42539	-1.86631e1	5.14769e1	9.90517e1	6.4474344e-4	1.2869775e-2	1.2161196e1	1.4699191e-1	
2025-08-21	16:33:47	2.16421	1.43133	-1.86146e1	5.14736e1	9.90497e1	6.2233209e-4	1.2918174e-2	1.2155320e1	1.4705045e-1	
2025-08-21	16:33:48	1.91970	1.42890	-1.86347e1	5.14736e1	9.90485e1	5.5217742e-4	1.2898147e-2	1.2157000e1	1.4693722e-1	
2025-08-21	16:33:48	2.06874	1.43747	-1.85647e1	5.14802e1	9.90472e1	5.9491395e-4	1.2967765e-2	1.2172945e1	1.4699524e-1	
2025-08-21	16:33:49	2.06874	1.43747	-1.85647e1	5.14802e1	9.90472e1	5.9491395e-4	1.2967765e-2	1.2172945e1	1.4699524e-1	
2025-08-21	16:33:49	2.36139	1.43903	-1.85520e1	5.14802e1	9.90474e1	6.7883729e-4	1.2980520e-2	1.2159518e1	1.4699505e-1	
2025-08-21	16:33:50	2.17381	1.41757	-1.87278e1	5.14769e1	9.90497e1	6.2507390e-4	1.2805581e-2	1.2157839e1	1.4705045e-1	
2025-08-21	16:33:50	3.06890	1.42877	-1.86355e1	5.14736e1	9.90507e1	8.8149309e-4	1.2897372e-2	1.2161196e1	1.4716377e-1	
2025-08-21	16:33:51	2.50966	1.42413	-1.86739e1	5.14769e1	9.90485e1	7.2133541e-4	1.2859046e-2	1.2161196e1	1.4710843e-1	
2025-08-21	16:33:51	2.35801	1.42151	-1.86953e1	5.14769e1	9.90492e1	6.7788362e-4	1.2837767e-2	1.2169588e1	1.4727888e-1	
2025-08-21	16:33:52	2.35801	1.42151	-1.86953e1	5.14769e1	9.90492e1	6.7788362e-4	1.2837767e-2	1.2169588e1	1.4727888e-1	
2025-08-21	16:33:52	2.37646	1.42119	-1.86977e1	5.14769e1	9.90514e1	6.8318843e-4	1.2835443e-2	1.2162874e1	1.4716322e-1	
2025-08-21	16:33:53	2.01559	1.42761	-1.86451e1	5.14769e1	9.90497e1	5.7971477e-4	1.2887656e-2	1.2157839e1	1.4727852e-1	
2025-08-21	16:33:53	2.13485	1.42000	-1.87073e1	5.14736e1	9.90530e1	6.1392784e-4	1.2826025e-2	1.2160357e1	1.4721912e-1	
2025-08-21	16:33:54	2.29058	1.42476	-1.86684e1	5.14769e1	9.90509e1	6.5857172e-4	1.2864530e-2	1.2161196e1	1.4722060e-1	
2025-08-21	16:33:54	2.47792	1.42850	-1.86373e1	5.14802e1	9.90537e1	7.1227550e-4	1.2895345e-2	1.2159518e1	1.4716155e-1	
2025-08-21	16:33:55	2.47792	1.42850	-1.86373e1	5.14802e1	9.90537e1	7.1227550e-4	1.2895345e-2	1.2159518e1	1.4716155e-1	
2025-08-21	16:33:55	2.50541	1.42912	-1.86324e1	5.14802e1	9.90524e1	7.2014331e-4	1.2900233e-2	1.2163714e1	1.4716248e-1	
2025-08-21	16:33:56	1.96512	1.42371	-1.86770e1	5.14736e1	9.90509e1	5.6523084e-4	1.2856066e-2	1.2157000e1	1.4716360e-1	
2025-08-21	16:33:56	2.21658	1.42814	-1.86407e1	5.14736e1	9.90500e1	6.3735246e-4	1.2892186e-2	1.2163714e1	1.4716434e-1	
2025-08-21	16:33:57	2.19972	1.42351	-1.86786e1	5.14802e1	9.90522e1	6.3252449e-4	1.2854337e-2	1.2169588e1	1.4716267e-1	
2025-08-21	16:33:57	2.32758	1.42220	-1.86895e1	5.14736e1	9.90502e1	6.6918134e-4	1.2843668e-2	1.2163714e1	1.4722115e-1	
2025-08-21	16:33:58	2.32758	1.42220	-1.86895e1	5.14736e1	9.90502e1	6.6918134e-4	1.2843668e-2	1.2163714e1	1.4722115e-1	
2025-08-21	16:33:58	2.70861	1.42246	-1.86873e1	5.14736e1	9.90517e1	7.7837705e-4	1.2845933e-2	1.2157839e1	1.4727702e-1	
2025-08-21	16:33:59	2.66687	1.42678	-1.86519e1	5.14736e1	9.90505e1	7.6639652e-4	1.2881100e-2	1.2153642e1	1.4722096e-1	
2025-08-21	16:33:59	2.14419	1.42930	-1.86312e1	5.14703e1	9.90507e1	6.1661005e-4	1.2901842e-2	1.2164553e1	1.4722079e-1	
2025-08-21	16:34:00	1.87167	1.43192	-1.86097e1	5.14736e1	9.90507e1	5.3840875e-4	1.2923121e-2	1.2158678e1	1.4716377e-1	
2025-08-21	16:34:00	2.16503	1.43200	-1.86091e1	5.14769e1	9.90500e1	6.2257051e-4	1.2923598e-2	1.2165392e1	1.4722133e-1	
2025-08-21	16:34:01	2.16503	1.43200	-1.86091e1	5.14769e1	9.90500e1	6.2257051e-4	1.2923598e-2	1.2165392e1	1.4722133e-1	
2025-08-21	16:34:01	2.47542	1.42936	-1.86305e1	5.14769e1	9.90524e1	7.1156024e-4	1.2902319e-2	1.2153642e1	1.4721947e-1	
2025-08-21	16:34:02	2.00697	1.43058	-1.86203e1	5.14736e1	9.90537e1	5.7727098e-4	1.2912571e-2	1.2157000e1	1.4733248e-1	
2025-08-21	16:34:02	2.11684	1.42662	-1.86531e1	5.14736e1	9.90509e1	6.0874223e-4	1.2879908e-2	1.2157000e1	1.4727758e-1	
2025-08-21	16:34:03	2.36662	1.42684	-1.86511e1	5.14769e1	9.90524e1	6.8038702e-4	1.2881755e-2	1.2157000e1	1.4721947e-1	
2025-08-21	16:34:03	2.48534	1.42383	-1.86761e1	5.14802e1	9.90500e1	7.1436166e-4	1.2856721e-2	1.2157839e1	1.4727831e-1	
2025-08-21	16:34:04	2.48534	1.42383	-1.86761e1	5.14802e1	9.90500e1	7.1436166e-4	1.2856721e-2	1.2157839e1	1.4727831e-1	
2025-08-21	16:34:04	2.36005	1.42631	-1.86558e1	5.14769e1	9.90500e1	6.7847967e-4	1.2877106e-2	1.2177981e1	1.4722133e-1	
2025-08-21	16:34:05	1.97489	1.42642	-1.86548e1	5.14703e1	9.90505e1	5.6803226e-4	1.2878298e-2	1.2163714e1	1.4722096e-1	
2025-08-21	16:34:05	4.47348	1.43202	-1.86086e1	5.14736e1	9.90527e1	1.2826919e-3	1.2924253e-2	1.2165392e1	1.4710527e-1	
2025-08-21	16:34:06	1.36122e1	1.42401	-1.86745e1	5.14769e1	9.90514e1	3.8589835e-3	1.2858510e-2	1.2157000e1	1.4693499e-1	
2025-08-21	16:34:06	2.67344e1	1.40940	-1.87951e1	5.14769e1	9.90530e1	7.4594020e-3	1.2739121e-2	1.2157000e1	1.4704804e-1	
2025-08-21	16:34:07	2.67344e1	1.40940	-1.87951e1	5.14769e1	9.90530e1	7.4594020e-3	1.2739121e-2	1.2157000e1	1.4704804e-1	
2025-08-21	16:34:07	3.58194e1	1.40527	-1.88295e1	5.14769e1	9.90527e1	9.8869800e-3	1.2705266e-2	1.2156161e1	1.4716230e-1	
2025-08-21	16:34:08	3.92841e1	1.40664	-1.88181e1	5.14802e1	9.90522e1	1.0799169e-2	1.2716293e-2	1.2161196e1	1.4721966e-1	
2025-08-21	16:34:08	4.00885e1	1.41044	-1.87865e1	5.14736e1	9.90522e1	1.1010169e-2	1.2747704e-2	1.2162874e1	1.4744746e-1	
2025-08-21	16:34:09	4.02412e1	1.41186	-1.87745e1	5.14703e1	9.90544e1	1.1050522e-2	1.2759685e-2	1.2162874e1	1.4733194e-1	
2025-08-21	16:34:09	4.10522e1	1.40831	-1.88045e1	5.14736e1	9.90497e1	1.1261880e-2	1.2729942e-2	1.2157839e1	1.4710750e-1	
2025-08-21	16:34:10	4.10522e1	1.40831	-1.88045e1	5.14736e1	9.90497e1	1.1261880e-2	1.2729942e-2	1.2157839e1	1.4710750e-1	
2025-08-21	16:34:10	4.17261e1	1.40769	-1.88091e1	5.14802e1	9.90544e1	1.1438131e-2	1.2725234e-2	1.2160357e1	1.4721799e-1	
2025-08-21	16:34:11	4.19411e1	1.41052	-1.87857e1	5.14769e1	9.90537e1	1.1494219e-2	1.2748420e-2	1.2160357e1	1.4721856e-1	
2025-08-21	16:34:11	4.27944e1	1.41108	-1.87810e1	5.14802e1	9.90540e1	1.1716365e-2	1.2752890e-2	1.2159518e1	1.4710433e-1	
2025-08-21	16:34:12	4.28548e1	1.41312	-1.87644e1	5.14769e1	9.90514e1	1.1731863e-2	1.2769401e-2	1.2164553e1	1.4710619e-1	
2025-08-21	16:34:12	4.22060e1	1.41114	-1.87809e1	5.14769e1	9.90509e1	1.1562883e-2	1.2753129e-2	1.2172945e1	1.4716360e-1	
2025-08-21	16:34:13	4.22060e1	1.41114	-1.87809e1	5.14769e1	9.90509e1	1.1562883e-2	1.2753129e-2	1.2172945e1	1.4716360e-1	
2025-08-21	16:34:13	4.07231e1	1.40714	-1.88139e1	5.14736e1	9.90527e1	1.1176228e-2	1.2720704e-2	1.2160357e1	1.4704823e-1	
2025-08-21	16:34:14	3.81289e1	1.41542	-1.87450e1	5.14736e1	9.90544e1	1.0496258e-2	1.2788712e-2	1.2159518e1	1.4721799e-1	
2025-08-21	16:34:14	2.90504e1	1.42549	-1.86620e1	5.14736e1	9.90537e1	8.0833435e-3	1.2871026e-2	1.2168749e1	1.4727554e-1	
2025-08-21	16:34:15	2.40220e1	1.42578	-1.86600e1	5.14736e1	9.90514e1	6.7244172e-3	1.2873053e-2	1.2166231e1	1.4727721e-1	
2025-08-21	16:34:15	1.94702e1	1.42846	-1.86379e1	5.14703e1	9.90514e1	5.4804086e-3	1.2895107e-2	1.2171267e1	1.4727721e-1	
2025-08-21	16:34:16	1.94702e1	1.42846	-1.86379e1	5.14703e1	9.90514e1	5.4804086e-3	1.2895107e-2	1.2171267e1	1.4727721e-1	
2025-08-21	16:34:16	1.55764e1	1.42812	-1.86405e1	5.14703e1	9.90537e1	4.4053792e-3	1.2892603e-2	1.2165392e1	1.4733248e-1	
2025-08-21	16:34:17	1.30394e1	1.42723	-1.86480e1	5.14736e1	9.90520e1	3.6992430e-3	1.2884974e-2	1.2162874e1	1.4716285e-1	
2025-08-21	16:34:17	9.50991	1.43105	-1.86164e1	5.14703e1	9.90540e1	2.7098059e-3	1.2916564e-2	1.2159518e1	1.4733231e-1	
2025-08-21	16:34:18	8.60136	1.43363	-1.85957e1	5.14769e1	9.90512e1	2.4535655e-3	1.2937009e-2	1.2159518e1	1.4704935e-1	
2025-08-21	16:34:18	7.86625	1.43468	-1.85865e1	5.14802e1	9.90559e1	2.2460222e-3	1.2946128e-2	1.2154481e1	1.4721689e-1	
2025-08-21	16:34:19	7.86625	1.43468	-1.85865e1	5.14802e1	9.90559e1	2.2460222e-3	1.2946128e-2	1.2154481e1	1.4721689e-1	
2025-08-21	16:34:19	7.53784	1.42979	-1.86269e1	5.14736e1	9.90530e1	2.1530985e-3	1.2906014e-2	1.2163714e1	1.4716210e-1	
2025-08-21	16:34:20	7.10443	1.44702	-1.84868e1	5.14736e1	9.90492e1	2.0303130e-3	1.3046145e-2	1.2157000e1	1.4716489e-1	
2025-08-21	16:34:20	6.58415	1.41654	-1.87356e1	5.14769e1	9.90557e1	1.8829703e-3	1.2797892e-2	1.2172106e1	1.4727404e-1	
2025-08-21	16:34:21	6.68544	1.43249	-1.86044e1	5.14769e1	9.90559e1	1.9116997e-3	1.2928366e-2	1.2164553e1	1.4715988e-1	
2025-08-21	16:34:21	6.21612	1.42823	-1.86398e1	5.14703e1	9.90520e1	1.7784833e-3	1.2893259e-2	1.2165392e1	1.4710582e-1	
2025-08-21	16:34:22	6.21612	1.42823	-1.86398e1	5.14703e1	9.90520e1	1.7784833e-3	1.2893259e-2	1.2165392e1	1.4710582e-1	
2025-08-21	16:34:22	5.88668	1.42395	-1.86746e1	5.14736e1	9.90550e1	1.6849637e-3	1.2858569e-2	1.2163714e1	1.4716062e-1	
2025-08-21	16:34:23	5.87675	1.42433	-1.86715e1	5.14703e1	9.90544e1	1.6821622e-3	1.2861728e-2	1.2158678e1	1.4710397e-1	
2025-08-21	16:34:23	5.51850	1.43221	-1.86069e1	5.14769e1	9.90544e1	1.5802979e-3	1.2925863e-2	1.2164553e1	1.4716100e-1	
2025-08-21	16:34:24	5.28698	1.42988	-1.86258e1	5.14736e1	9.90555e1	1.5144348e-3	1.2907087e-2	1.2166231e1	1.4727424e-1	
2025-08-21	16:34:24	5.33764	1.42963	-1.86285e1	5.14703e1	9.90507e1	1.5287995e-3	1.2904524e-2	1.2162035e1	1.4722079e-1	
2025-08-21	16:34:25	5.27712	1.43023	-1.86232e1	5.14703e1	9.90534e1	1.5116333e-3	1.2909829e-2	1.2168749e1	1.4704766e-1	
2025-08-21	16:34:25	5.27712	1.43023	-1.86232e1	5.14703e1	9.90534e1	1.5116333e-3	1.2909829e-2	1.2168749e1	1.4704766e-1	
2025-08-21	16:34:26	4.93302	1.42817	-1.86404e1	5.14670e1	9.90509e1	1.4136433e-3	1.2892782e-2	1.2157839e1	1.4704953e-1	
2025-08-21	16:34:26	4.83110	1.43103	-1.86167e1	5.14736e1	9.90527e1	1.3846158e-3	1.2916147e-2	1.2166231e1	1.4704823e-1	
2025-08-21	16:34:27	4.76838	1.43182	-1.86104e1	5.14703e1	9.90514e1	1.3667345e-3	1.2922525e-2	1.2163714e1	1.4710619e-1	
2025-08-21	16:34:27	4.42274	1.43458	-1.85878e1	5.14736e1	9.90520e1	1.2682080e-3	1.2944996e-2	1.2161196e1	1.4721984e-1	
2025-08-21	16:34:28	4.42274	1.43458	-1.85878e1	5.14736e1	9.90520e1	1.2682080e-3	1.2944996e-2	1.2161196e1	1.4721984e-1	
2025-08-21	16:34:28	4.43588	1.43603	-1.85758e1	5.14769e1	9.90527e1	1.2719631e-3	1.2956857e-2	1.2153642e1	1.4710527e-1	
2025-08-21	16:34:29	4.33548	1.43061	-1.86206e1	5.14703e1	9.90490e1	1.2432932e-3	1.2912333e-2	1.2162874e1	1.4716508e-1	
2025-08-21	16:34:29	4.06020	1.43002	-1.86253e1	5.14769e1	9.90500e1	1.1647343e-3	1.2907385e-2	1.2157000e1	1.4722133e-1	
2025-08-21	16:34:30	4.03831	1.43103	-1.86168e1	5.14769e1	9.90520e1	1.1585354e-3	1.2915909e-2	1.2153642e1	1.4716285e-1	
2025-08-21	16:34:30	4.17484	1.42937	-1.86308e1	5.14703e1	9.90490e1	1.1974573e-3	1.2902200e-2	1.2179659e1	1.4710806e-1	
2025-08-21	16:34:31	4.17484	1.42937	-1.86308e1	5.14703e1	9.90490e1	1.1974573e-3	1.2902200e-2	1.2179659e1	1.4710806e-1	
2025-08-21	16:34:31	4.06979	1.42941	-1.86300e1	5.14703e1	9.90522e1	1.1675357e-3	1.2902975e-2	1.2164553e1	1.4739054e-1	
2025-08-21	16:34:32	4.09829	1.42956	-1.86289e1	5.14736e1	9.90512e1	1.1756420e-3	1.2903928e-2	1.2158678e1	1.4733434e-1	
2025-08-21	16:34:32	3.45844	1.43469	-1.85869e1	5.14736e1	9.90517e1	9.9289417e-4	1.2945890e-2	1.2158678e1	1.4722003e-1	
2025-08-21	16:34:33	3.58415	1.43836	-1.85567e1	5.14736e1	9.90532e1	1.0288357e-3	1.2976050e-2	1.2161196e1	1.4721893e-1	
2025-08-21	16:34:33	3.67136	1.43806	-1.85594e1	5.14736e1	9.90512e1	1.0537505e-3	1.2973368e-2	1.2167071e1	1.4710639e-1	
2025-08-21	16:34:34	3.67136	1.43806	-1.85594e1	5.14736e1	9.90512e1	1.0537505e-3	1.2973368e-2	1.2167071e1	1.4710639e-1	
2025-08-21	16:34:34	3.38460	1.43707	-1.85675e1	5.14703e1	9.90514e1	9.7179412e-4	1.2965381e-2	1.2159518e1	1.4722023e-1	
2025-08-21	16:34:35	3.28425	1.42946	-1.86296e1	5.14703e1	9.90524e1	9.4312429e-4	1.2903392e-2	1.2170428e1	1.4721947e-1	
2025-08-21	16:34:35	3.40927	1.43377	-1.85945e1	5.14769e1	9.90512e1	9.7882747e-4	1.2938201e-2	1.2157000e1	1.4710639e-1	
2025-08-21	16:34:36	3.02919	1.43168	-1.86117e1	5.14802e1	9.90505e1	8.7010860e-4	1.2920916e-2	1.2156161e1	1.4710694e-1	
2025-08-21	16:34:36	3.12030	1.42682	-1.86511e1	5.14769e1	9.90537e1	8.9621543e-4	1.2881755e-2	1.2160357e1	1.4710452e-1	
2025-08-21	16:34:37	3.12030	1.42682	-1.86511e1	5.14769e1	9.90537e1	8.9621543e-4	1.2881755e-2	1.2160357e1	1.4710452e-1	
2025-08-21	16:34:37	3.02070	1.42896	-1.86337e1	5.14736e1	9.90527e1	8.6772441e-4	1.2899219e-2	1.2155320e1	1.4716230e-1	
2025-08-21	16:34:38	2.70986	1.43173	-1.86108e1	5.14736e1	9.90540e1	7.7873468e-4	1.2922048e-2	1.2163714e1	1.4716136e-1	
2025-08-21	16:34:38	3.29769	1.42208	-1.86904e1	5.14703e1	9.90512e1	9.4693899e-4	1.2842893e-2	1.2166231e1	1.4704935e-1	
2025-08-21	16:34:39	3.00803	1.42770	-1.86440e1	5.14703e1	9.90532e1	8.6408853e-4	1.2889087e-2	1.2159518e1	1.4733285e-1	
2025-08-21	16:34:39	2.80730	1.43280	-1.86021e1	5.14736e1	9.90534e1	8.0662965e-4	1.2930691e-2	1.2156161e1	1.4716173e-1	
2025-08-21	16:34:40	2.80730	1.43280	-1.86021e1	5.14736e1	9.90534e1	8.0662965e-4	1.2930691e-2	1.2156161e1	1.4716173e-1	
2025-08-21	16:34:40	2.72727	1.43005	-1.86250e1	5.14736e1	9.90500e1	7.8368186e-4	1.2907803e-2	1.2162035e1	1.4710731e-1	
2025-08-21	16:34:41	2.99503	1.43121	-1.86150e1	5.14703e1	9.90542e1	8.6039304e-4	1.2917935e-2	1.2167071e1	1.4716118e-1	
2025-08-21	16:34:41	2.82795	1.42913	-1.86324e1	5.14769e1	9.90520e1	8.1253051e-4	1.2900412e-2	1.2154481e1	1.4721984e-1	
2025-08-21	16:34:42	2.90957	1.43126	-1.86150e1	5.14736e1	9.90512e1	8.3589553e-4	1.2917816e-2	1.2157000e1	1.4704935e-1	
2025-08-21	16:34:42	2.82291	1.43270	-1.86032e1	5.14670e1	9.90512e1	8.1110000e-4	1.2929797e-2	1.2161196e1	1.4716341e-1	
2025-08-21	16:34:43	2.82291	1.43270	-1.86032e1	5.14670e1	9.90512e1	8.1110000e-4	1.2929797e-2	1.2161196e1	1.4716341e-1	
2025-08-21	16:34:43	2.57170	1.43212	-1.86078e1	5.14670e1	9.90530e1	7.3915719e-4	1.2925267e-2	1.2160357e1	1.4704804e-1	
2025-08-21	16:34:44	2.42215	1.43240	-1.86057e1	5.14670e1	9.90509e1	6.9630146e-4	1.2927293e-2	1.2168749e1	1.4704953e-1	
2025-08-21	16:34:44	2.63814	1.43182	-1.86105e1	5.14736e1	9.90502e1	7.5817108e-4	1.2922286e-2	1.2160357e1	1.4727814e-1	
2025-08-21	16:34:45	2.40400	1.43237	-1.86056e1	5.14736e1	9.90542e1	6.9111585e-4	1.2927234e-2	1.2158678e1	1.4716118e-1	
2025-08-21	16:34:45	2.64080	1.42909	-1.86327e1	5.14736e1	9.90520e1	7.5894594e-4	1.2900173e-2	1.2164553e1	1.4704878e-1	
2025-08-21	16:34:46	2.64080	1.42909	-1.86327e1	5.14736e1	9.90520e1	7.5894594e-4	1.2900173e-2	1.2164553e1	1.4704878e-1	
2025-08-21	16:34:46	2.68908	1.42782	-1.86429e1	5.14769e1	9.90540e1	7.7277421e-4	1.2889921e-2	1.2171267e1	1.4704729e-1	
2025-08-21	16:34:47	2.55639	1.43240	-1.86055e1	5.14802e1	9.90524e1	7.3474645e-4	1.2927055e-2	1.2159518e1	1.4727645e-1	
2025-08-21	16:34:47	2.69847	1.43288	-1.86017e1	5.14736e1	9.90512e1	7.7545642e-4	1.2931048e-2	1.2156161e1	1.4699227e-1	
2025-08-21	16:34:48	2.60591	1.43541	-1.85810e1	5.14769e1	9.90517e1	7.4893236e-4	1.2951612e-2	1.2155320e1	1.4716303e-1	
2025-08-21	16:34:48	2.61795	1.43282	-1.86023e1	5.14736e1	9.90505e1	7.5238943e-4	1.2930452e-2	1.2162874e1	1.4716397e-1	
2025-08-21	16:34:49	2.61795	1.43282	-1.86023e1	5.14736e1	9.90505e1	7.5238943e-4	1.2930452e-2	1.2162874e1	1.4716397e-1	
2025-08-21	16:34:49	2.48187	1.43050	-1.86212e1	5.14703e1	9.90517e1	7.1340799e-4	1.2911796e-2	1.2155320e1	1.4716303e-1	
2025-08-21	16:34:50	2.25990	1.43405	-1.85917e1	5.14703e1	9.90550e1	6.4980983e-4	1.2941241e-2	1.2162035e1	1.4683236e-1	
2025-08-21	16:34:50	2.66353	1.45372	-1.84323e1	5.14769e1	9.90520e1	7.6544284e-4	1.3100981e-2	1.2160357e1	1.4704878e-1	
2025-08-21	16:34:51	2.66858	1.43395	-1.85929e1	5.14769e1	9.90517e1	7.6687335e-4	1.2939751e-2	1.2156161e1	1.4727702e-1	
2025-08-21	16:34:51	2.69301	1.42672	-1.86520e1	5.14736e1	9.90532e1	7.7390670e-4	1.2880980e-2	1.2167071e1	1.4721893e-1	
2025-08-21	16:34:52	2.69301	1.42672	-1.86520e1	5.14736e1	9.90532e1	7.7390670e-4	1.2880980e-2	1.2167071e1	1.4721893e-1	
2025-08-21	16:34:52	2.33638	1.42818	-1.86399e1	5.14736e1	9.90547e1	6.7174434e-4	1.2893080e-2	1.2167910e1	1.4704674e-1	
2025-08-21	16:34:53	1.90868	1.42887	-1.86347e1	5.14736e1	9.90502e1	5.4901838e-4	1.2898147e-2	1.2162874e1	1.4722115e-1	
2025-08-21	16:34:53	2.59987	1.43136	-1.86142e1	5.14736e1	9.90512e1	7.4720382e-4	1.2918651e-2	1.2167071e1	1.4727740e-1	
2025-08-21	16:34:54	2.48682	1.43166	-1.86116e1	5.14703e1	9.90530e1	7.1483850e-4	1.2921392e-2	1.2157839e1	1.4733304e-1	
2025-08-21	16:34:54	2.50584	1.43422	-1.85910e1	5.14703e1	9.90497e1	7.2026252e-4	1.2941896e-2	1.2161196e1	1.4722154e-1	
2025-08-21	16:34:55	2.50584	1.43422	-1.85910e1	5.14703e1	9.90497e1	7.2026252e-4	1.2941896e-2	1.2161196e1	1.4722154e-1	
2025-08-21	16:34:55	2.46441	1.43293	-1.86015e1	5.14703e1	9.90495e1	7.0840120e-4	1.2931346e-2	1.2164553e1	1.4722170e-1	
2025-08-21	16:34:56	2.31612	1.43417	-1.85911e1	5.14703e1	9.90524e1	6.6590309e-4	1.2941837e-2	1.2167071e1	1.4704841e-1	
2025-08-21	16:34:56	2.40460	1.43096	-1.86174e1	5.14802e1	9.90524e1	6.9123506e-4	1.2915253e-2	1.2159518e1	1.4716248e-1	
2025-08-21	16:34:57	2.41446	1.43344	-1.85970e1	5.14736e1	9.90522e1	6.9409608e-4	1.2935757e-2	1.2159518e1	1.4727664e-1	
2025-08-21	16:34:57	2.60126	1.42951	-1.86294e1	5.14703e1	9.90514e1	7.4762105e-4	1.2903630e-2	1.2163714e1	1.4704916e-1	
2025-08-21	16:34:58	2.60126	1.42951	-1.86294e1	5.14703e1	9.90514e1	7.4762105e-4	1.2903630e-2	1.2163714e1	1.4704916e-1	
2025-08-21	16:34:58	2.42367	1.43647	-1.85725e1	5.14703e1	9.90502e1	6.9671869e-4	1.2960374e-2	1.2157000e1	1.4722115e-1	
2025-08-21	16:34:59	2.32537	1.43560	-1.85797e1	5.14736e1	9.90495e1	6.6852569e-4	1.2953042e-2	1.2160357e1	1.4705064e-1	
2025-08-21	16:34:59	2.16105	1.43468	-1.85871e1	5.14736e1	9.90505e1	6.2143802e-4	1.2945652e-2	1.2158678e1	1.4722096e-1	
2025-08-21	16:35:00	2.46489	1.43050	-1.86214e1	5.14769e1	9.90492e1	7.0852041e-4	1.2911260e-2	1.2156161e1	1.4716489e-1	
2025-08-21	16:35:00	2.62714	1.42900	-1.86334e1	5.14769e1	9.90524e1	7.5501203e-4	1.2899398e-2	1.2176302e1	1.4704841e-1	
2025-08-21	16:35:01	2.62714	1.42900	-1.86334e1	5.14769e1	9.90524e1	7.5501203e-4	1.2899398e-2	1.2176302e1	1.4704841e-1	
2025-08-21	16:35:01	2.36871	1.43253	-1.86046e1	5.14736e1	9.90517e1	6.8098306e-4	1.2928247e-2	1.2155320e1	1.4722003e-1	
2025-08-21	16:35:02	2.38886	1.43963	-1.85464e1	5.14769e1	9.90530e1	6.8676471e-4	1.2986242e-2	1.2157839e1	1.4716210e-1	
2025-08-21	16:35:02	2.08484	1.43152	-1.86130e1	5.14736e1	9.90502e1	5.9956312e-4	1.2919783e-2	1.2164553e1	1.4722115e-1	
